"origin_date","target","target_end_date","horizon","location","output_type","output_type_id","value"
2026-03-11,"hospital admissions",2026-03-08,1,"CZ","median","",12
2026-03-11,"hospital admissions",2026-03-08,1,"CZ","quantile","0.01",0
2026-03-11,"hospital admissions",2026-03-08,1,"CZ","quantile","0.025",0
2026-03-11,"hospital admissions",2026-03-08,1,"CZ","quantile","0.05",0
2026-03-11,"hospital admissions",2026-03-08,1,"CZ","quantile","0.1",1
2026-03-11,"hospital admissions",2026-03-08,1,"CZ","quantile","0.15",2
2026-03-11,"hospital admissions",2026-03-08,1,"CZ","quantile","0.2",3
2026-03-11,"hospital admissions",2026-03-08,1,"CZ","quantile","0.25",4
2026-03-11,"hospital admissions",2026-03-08,1,"CZ","quantile","0.3",6
2026-03-11,"hospital admissions",2026-03-08,1,"CZ","quantile","0.35",7
2026-03-11,"hospital admissions",2026-03-08,1,"CZ","quantile","0.4",9
2026-03-11,"hospital admissions",2026-03-08,1,"CZ","quantile","0.45",11
2026-03-11,"hospital admissions",2026-03-08,1,"CZ","quantile","0.5",12
2026-03-11,"hospital admissions",2026-03-08,1,"CZ","quantile","0.55",15
2026-03-11,"hospital admissions",2026-03-08,1,"CZ","quantile","0.6",17
2026-03-11,"hospital admissions",2026-03-08,1,"CZ","quantile","0.65",20
2026-03-11,"hospital admissions",2026-03-08,1,"CZ","quantile","0.7",23
2026-03-11,"hospital admissions",2026-03-08,1,"CZ","quantile","0.75",26
2026-03-11,"hospital admissions",2026-03-08,1,"CZ","quantile","0.8",30
2026-03-11,"hospital admissions",2026-03-08,1,"CZ","quantile","0.85",35
2026-03-11,"hospital admissions",2026-03-08,1,"CZ","quantile","0.9",42
2026-03-11,"hospital admissions",2026-03-08,1,"CZ","quantile","0.95",53
2026-03-11,"hospital admissions",2026-03-08,1,"CZ","quantile","0.975",63
2026-03-11,"hospital admissions",2026-03-08,1,"CZ","quantile","0.99",78
2026-03-11,"hospital admissions",2026-03-15,2,"CZ","median","",14
2026-03-11,"hospital admissions",2026-03-15,2,"CZ","quantile","0.01",0
2026-03-11,"hospital admissions",2026-03-15,2,"CZ","quantile","0.025",0
2026-03-11,"hospital admissions",2026-03-15,2,"CZ","quantile","0.05",0
2026-03-11,"hospital admissions",2026-03-15,2,"CZ","quantile","0.1",1
2026-03-11,"hospital admissions",2026-03-15,2,"CZ","quantile","0.15",1
2026-03-11,"hospital admissions",2026-03-15,2,"CZ","quantile","0.2",3
2026-03-11,"hospital admissions",2026-03-15,2,"CZ","quantile","0.25",4
2026-03-11,"hospital admissions",2026-03-15,2,"CZ","quantile","0.3",6
2026-03-11,"hospital admissions",2026-03-15,2,"CZ","quantile","0.35",8
2026-03-11,"hospital admissions",2026-03-15,2,"CZ","quantile","0.4",11
2026-03-11,"hospital admissions",2026-03-15,2,"CZ","quantile","0.45",14
2026-03-11,"hospital admissions",2026-03-15,2,"CZ","quantile","0.5",17
2026-03-11,"hospital admissions",2026-03-15,2,"CZ","quantile","0.55",22
2026-03-11,"hospital admissions",2026-03-15,2,"CZ","quantile","0.6",26
2026-03-11,"hospital admissions",2026-03-15,2,"CZ","quantile","0.65",32
2026-03-11,"hospital admissions",2026-03-15,2,"CZ","quantile","0.7",39
2026-03-11,"hospital admissions",2026-03-15,2,"CZ","quantile","0.75",46
2026-03-11,"hospital admissions",2026-03-15,2,"CZ","quantile","0.8",57
2026-03-11,"hospital admissions",2026-03-15,2,"CZ","quantile","0.85",69
2026-03-11,"hospital admissions",2026-03-15,2,"CZ","quantile","0.9",89
2026-03-11,"hospital admissions",2026-03-15,2,"CZ","quantile","0.95",120
2026-03-11,"hospital admissions",2026-03-15,2,"CZ","quantile","0.975",153
2026-03-11,"hospital admissions",2026-03-15,2,"CZ","quantile","0.99",195
2026-03-11,"hospital admissions",2026-03-22,3,"CZ","median","",16
2026-03-11,"hospital admissions",2026-03-22,3,"CZ","quantile","0.01",0
2026-03-11,"hospital admissions",2026-03-22,3,"CZ","quantile","0.025",0
2026-03-11,"hospital admissions",2026-03-22,3,"CZ","quantile","0.05",0
2026-03-11,"hospital admissions",2026-03-22,3,"CZ","quantile","0.1",1
2026-03-11,"hospital admissions",2026-03-22,3,"CZ","quantile","0.15",2
2026-03-11,"hospital admissions",2026-03-22,3,"CZ","quantile","0.2",4
2026-03-11,"hospital admissions",2026-03-22,3,"CZ","quantile","0.25",6
2026-03-11,"hospital admissions",2026-03-22,3,"CZ","quantile","0.3",9
2026-03-11,"hospital admissions",2026-03-22,3,"CZ","quantile","0.35",12
2026-03-11,"hospital admissions",2026-03-22,3,"CZ","quantile","0.4",16
2026-03-11,"hospital admissions",2026-03-22,3,"CZ","quantile","0.45",21
2026-03-11,"hospital admissions",2026-03-22,3,"CZ","quantile","0.5",26
2026-03-11,"hospital admissions",2026-03-22,3,"CZ","quantile","0.55",33
2026-03-11,"hospital admissions",2026-03-22,3,"CZ","quantile","0.6",40
2026-03-11,"hospital admissions",2026-03-22,3,"CZ","quantile","0.65",49
2026-03-11,"hospital admissions",2026-03-22,3,"CZ","quantile","0.7",61
2026-03-11,"hospital admissions",2026-03-22,3,"CZ","quantile","0.75",75
2026-03-11,"hospital admissions",2026-03-22,3,"CZ","quantile","0.8",92
2026-03-11,"hospital admissions",2026-03-22,3,"CZ","quantile","0.85",115
2026-03-11,"hospital admissions",2026-03-22,3,"CZ","quantile","0.9",146
2026-03-11,"hospital admissions",2026-03-22,3,"CZ","quantile","0.95",207
2026-03-11,"hospital admissions",2026-03-22,3,"CZ","quantile","0.975",268
2026-03-11,"hospital admissions",2026-03-22,3,"CZ","quantile","0.99",359
2026-03-11,"hospital admissions",2026-03-29,4,"CZ","median","",17
2026-03-11,"hospital admissions",2026-03-29,4,"CZ","quantile","0.01",0
2026-03-11,"hospital admissions",2026-03-29,4,"CZ","quantile","0.025",0
2026-03-11,"hospital admissions",2026-03-29,4,"CZ","quantile","0.05",0
2026-03-11,"hospital admissions",2026-03-29,4,"CZ","quantile","0.1",1
2026-03-11,"hospital admissions",2026-03-29,4,"CZ","quantile","0.15",3
2026-03-11,"hospital admissions",2026-03-29,4,"CZ","quantile","0.2",5
2026-03-11,"hospital admissions",2026-03-29,4,"CZ","quantile","0.25",8
2026-03-11,"hospital admissions",2026-03-29,4,"CZ","quantile","0.3",12
2026-03-11,"hospital admissions",2026-03-29,4,"CZ","quantile","0.35",17
2026-03-11,"hospital admissions",2026-03-29,4,"CZ","quantile","0.4",22
2026-03-11,"hospital admissions",2026-03-29,4,"CZ","quantile","0.45",29
2026-03-11,"hospital admissions",2026-03-29,4,"CZ","quantile","0.5",37
2026-03-11,"hospital admissions",2026-03-29,4,"CZ","quantile","0.55",47
2026-03-11,"hospital admissions",2026-03-29,4,"CZ","quantile","0.6",58
2026-03-11,"hospital admissions",2026-03-29,4,"CZ","quantile","0.65",73
2026-03-11,"hospital admissions",2026-03-29,4,"CZ","quantile","0.7",89
2026-03-11,"hospital admissions",2026-03-29,4,"CZ","quantile","0.75",108
2026-03-11,"hospital admissions",2026-03-29,4,"CZ","quantile","0.8",132
2026-03-11,"hospital admissions",2026-03-29,4,"CZ","quantile","0.85",166
2026-03-11,"hospital admissions",2026-03-29,4,"CZ","quantile","0.9",214
2026-03-11,"hospital admissions",2026-03-29,4,"CZ","quantile","0.95",306
2026-03-11,"hospital admissions",2026-03-29,4,"CZ","quantile","0.975",403
2026-03-11,"hospital admissions",2026-03-29,4,"CZ","quantile","0.99",518
2026-03-11,"hospital admissions",2026-03-08,1,"EE","median","",2
2026-03-11,"hospital admissions",2026-03-08,1,"EE","quantile","0.01",0
2026-03-11,"hospital admissions",2026-03-08,1,"EE","quantile","0.025",0
2026-03-11,"hospital admissions",2026-03-08,1,"EE","quantile","0.05",0
2026-03-11,"hospital admissions",2026-03-08,1,"EE","quantile","0.1",0
2026-03-11,"hospital admissions",2026-03-08,1,"EE","quantile","0.15",0
2026-03-11,"hospital admissions",2026-03-08,1,"EE","quantile","0.2",0
2026-03-11,"hospital admissions",2026-03-08,1,"EE","quantile","0.25",0
2026-03-11,"hospital admissions",2026-03-08,1,"EE","quantile","0.3",1
2026-03-11,"hospital admissions",2026-03-08,1,"EE","quantile","0.35",1
2026-03-11,"hospital admissions",2026-03-08,1,"EE","quantile","0.4",1
2026-03-11,"hospital admissions",2026-03-08,1,"EE","quantile","0.45",1
2026-03-11,"hospital admissions",2026-03-08,1,"EE","quantile","0.5",2
2026-03-11,"hospital admissions",2026-03-08,1,"EE","quantile","0.55",2
2026-03-11,"hospital admissions",2026-03-08,1,"EE","quantile","0.6",2
2026-03-11,"hospital admissions",2026-03-08,1,"EE","quantile","0.65",3
2026-03-11,"hospital admissions",2026-03-08,1,"EE","quantile","0.7",3
2026-03-11,"hospital admissions",2026-03-08,1,"EE","quantile","0.75",4
2026-03-11,"hospital admissions",2026-03-08,1,"EE","quantile","0.8",5
2026-03-11,"hospital admissions",2026-03-08,1,"EE","quantile","0.85",6
2026-03-11,"hospital admissions",2026-03-08,1,"EE","quantile","0.9",7
2026-03-11,"hospital admissions",2026-03-08,1,"EE","quantile","0.95",10
2026-03-11,"hospital admissions",2026-03-08,1,"EE","quantile","0.975",12
2026-03-11,"hospital admissions",2026-03-08,1,"EE","quantile","0.99",15
2026-03-11,"hospital admissions",2026-03-15,2,"EE","median","",0
2026-03-11,"hospital admissions",2026-03-15,2,"EE","quantile","0.01",0
2026-03-11,"hospital admissions",2026-03-15,2,"EE","quantile","0.025",0
2026-03-11,"hospital admissions",2026-03-15,2,"EE","quantile","0.05",0
