origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2026-08-19,hospital admissions,2026-08-23,2,CZ,quantile,0.01,6
2026-08-19,hospital admissions,2026-08-23,2,CZ,quantile,0.025,6
2026-08-19,hospital admissions,2026-08-23,2,CZ,quantile,0.05,6
2026-08-19,hospital admissions,2026-08-23,2,CZ,quantile,0.1,6
2026-08-19,hospital admissions,2026-08-23,2,CZ,quantile,0.15,6
2026-08-19,hospital admissions,2026-08-23,2,CZ,quantile,0.2,6
2026-08-19,hospital admissions,2026-08-23,2,CZ,quantile,0.25,6
2026-08-19,hospital admissions,2026-08-23,2,CZ,quantile,0.65,7
2026-08-19,hospital admissions,2026-08-23,2,CZ,quantile,0.7,7
2026-08-19,hospital admissions,2026-08-23,2,CZ,quantile,0.75,7
2026-08-19,hospital admissions,2026-08-23,2,CZ,quantile,0.8,7
2026-08-19,hospital admissions,2026-08-23,2,CZ,quantile,0.85,7
2026-08-19,hospital admissions,2026-08-23,2,CZ,quantile,0.9,7
2026-08-19,hospital admissions,2026-08-23,2,CZ,quantile,0.95,7
2026-08-19,hospital admissions,2026-08-23,2,CZ,quantile,0.975,7
2026-08-19,hospital admissions,2026-08-23,2,CZ,quantile,0.99,8
2026-08-19,hospital admissions,2026-08-23,2,CZ,quantile,0.3,6
2026-08-19,hospital admissions,2026-08-23,2,CZ,quantile,0.35,6
2026-08-19,hospital admissions,2026-08-23,2,CZ,quantile,0.4,6
2026-08-19,hospital admissions,2026-08-23,2,CZ,quantile,0.45,6
2026-08-19,hospital admissions,2026-08-23,2,CZ,quantile,0.5,6
2026-08-19,hospital admissions,2026-08-23,2,CZ,quantile,0.55,7
2026-08-19,hospital admissions,2026-08-23,2,CZ,quantile,0.6,7
2026-08-19,hospital admissions,2026-08-30,3,GR,quantile,0.75,16
2026-08-19,hospital admissions,2026-08-30,3,GR,quantile,0.8,16
2026-08-19,hospital admissions,2026-08-23,2,GR,quantile,0.05,10
2026-08-19,hospital admissions,2026-08-23,2,GR,quantile,0.1,11
2026-08-19,hospital admissions,2026-08-23,2,GR,quantile,0.15,11
2026-08-19,hospital admissions,2026-08-30,3,GR,quantile,0.85,17
2026-08-19,hospital admissions,2026-08-30,3,GR,quantile,0.9,17
2026-08-19,hospital admissions,2026-08-30,3,GR,quantile,0.95,18
2026-08-19,hospital admissions,2026-08-30,3,GR,quantile,0.975,19
2026-08-19,hospital admissions,2026-08-23,2,GR,quantile,0.025,10
2026-08-19,hospital admissions,2026-08-23,2,GR,quantile,0.01,9
2026-08-19,hospital admissions,2026-08-23,2,GR,quantile,0.2,12
2026-08-19,hospital admissions,2026-09-06,4,GR,quantile,0.01,9
2026-08-19,hospital admissions,2026-09-06,4,GR,quantile,0.025,10
2026-08-19,hospital admissions,2026-09-06,4,GR,quantile,0.05,10
2026-08-19,hospital admissions,2026-09-06,4,GR,quantile,0.1,11
2026-08-19,hospital admissions,2026-08-23,2,GR,quantile,0.25,12
2026-08-19,hospital admissions,2026-08-23,2,GR,quantile,0.3,13
2026-08-19,hospital admissions,2026-08-30,3,GR,quantile,0.3,14
2026-08-19,hospital admissions,2026-08-30,3,GR,quantile,0.6,15
2026-08-19,hospital admissions,2026-08-30,3,GR,quantile,0.65,15
2026-08-19,hospital admissions,2026-08-30,3,GR,quantile,0.7,16
2026-08-19,hospital admissions,2026-08-30,3,GR,quantile,0.99,20
2026-08-19,hospital admissions,2026-08-23,2,GR,quantile,0.5,14
2026-08-19,hospital admissions,2026-09-06,4,GR,quantile,0.25,12
2026-08-19,hospital admissions,2026-09-06,4,GR,quantile,0.3,13
2026-08-19,hospital admissions,2026-09-06,4,GR,quantile,0.5,14
2026-08-19,hospital admissions,2026-09-06,4,GR,quantile,0.55,14
2026-08-19,hospital admissions,2026-08-23,2,GR,quantile,0.35,13
2026-08-19,hospital admissions,2026-08-30,3,GR,quantile,0.4,14
2026-08-19,hospital admissions,2026-08-30,3,GR,quantile,0.45,14
2026-08-19,hospital admissions,2026-08-30,3,GR,quantile,0.5,15
2026-08-19,hospital admissions,2026-08-30,3,GR,quantile,0.55,15
