origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2025-09-24,hospital admissions,2025-09-21,1,CZ,quantile,0.99,62
2025-09-24,hospital admissions,2025-09-21,1,CZ,quantile,0.975,59
2025-09-24,hospital admissions,2025-10-12,4,CZ,quantile,0.3,39
2025-09-24,hospital admissions,2025-10-12,4,CZ,quantile,0.35,41
2025-09-24,hospital admissions,2025-09-21,1,CZ,quantile,0.65,45
2025-09-24,hospital admissions,2025-09-21,1,CZ,quantile,0.7,46
2025-09-24,hospital admissions,2025-09-21,1,CZ,quantile,0.35,40
2025-09-24,hospital admissions,2025-10-12,4,CZ,quantile,0.4,42
2025-09-24,hospital admissions,2025-09-21,1,CZ,quantile,0.95,56
2025-09-24,hospital admissions,2025-09-21,1,CZ,quantile,0.15,36
2025-09-24,hospital admissions,2025-10-12,4,CZ,quantile,0.9,68
2025-09-24,hospital admissions,2025-10-12,4,CZ,quantile,0.15,33
2025-09-24,hospital admissions,2025-10-05,3,CZ,quantile,0.9,65
2025-09-24,hospital admissions,2025-10-12,4,CZ,quantile,0.5,46
2025-09-24,hospital admissions,2025-10-12,4,CZ,quantile,0.55,47
2025-09-24,hospital admissions,2025-10-12,4,CZ,quantile,0.6,49
2025-09-24,hospital admissions,2025-10-12,4,CZ,quantile,0.65,51
2025-09-24,hospital admissions,2025-10-12,4,CZ,quantile,0.05,27
2025-09-24,hospital admissions,2025-10-12,4,CZ,quantile,0.1,31
2025-09-24,hospital admissions,2025-10-12,4,CZ,quantile,0.2,35
2025-09-24,hospital admissions,2025-10-12,4,CZ,quantile,0.45,44
2025-09-24,hospital admissions,2025-09-21,1,CZ,quantile,0.025,30
2025-09-24,hospital admissions,2025-09-21,1,CZ,quantile,0.05,32
2025-09-24,hospital admissions,2025-09-21,1,CZ,quantile,0.1,34
2025-09-24,hospital admissions,2025-09-21,1,CZ,quantile,0.25,38
2025-09-24,hospital admissions,2025-09-21,1,CZ,quantile,0.4,41
2025-09-24,hospital admissions,2025-09-21,1,CZ,quantile,0.6,44
2025-09-24,hospital admissions,2025-09-21,1,CZ,quantile,0.9,53
2025-09-24,hospital admissions,2025-10-05,3,CZ,quantile,0.95,74
2025-09-24,hospital admissions,2025-10-12,4,CZ,quantile,0.025,25
2025-09-24,hospital admissions,2025-10-12,4,CZ,quantile,0.25,37
2025-09-24,hospital admissions,2025-10-12,4,CZ,quantile,0.85,62
2025-09-24,hospital admissions,2025-10-12,4,CZ,quantile,0.95,76
2025-09-24,hospital admissions,2025-10-12,4,CZ,quantile,0.975,84
2025-09-24,hospital admissions,2025-10-12,4,CZ,quantile,0.99,94
2025-09-24,hospital admissions,2025-10-05,3,CZ,quantile,0.975,82
2025-09-24,hospital admissions,2025-10-05,3,CZ,quantile,0.99,92
2025-09-24,hospital admissions,2025-09-21,1,CZ,quantile,0.2,37
2025-09-24,hospital admissions,2025-09-21,1,CZ,quantile,0.45,41
2025-09-24,hospital admissions,2025-09-21,1,CZ,quantile,0.5,42
2025-09-24,hospital admissions,2025-09-21,1,CZ,quantile,0.55,43
2025-09-24,hospital admissions,2025-09-21,1,CZ,quantile,0.85,50
2025-09-24,hospital admissions,2025-10-05,3,CZ,quantile,0.6,46
2025-09-24,hospital admissions,2025-10-12,4,CZ,quantile,0.01,22
