"origin_date","target","target_end_date","horizon","location","output_type","output_type_id","value"
2025-06-11,"hospital admissions",2025-06-08,1,"CZ","median","",13
2025-06-11,"hospital admissions",2025-06-08,1,"CZ","quantile","0.01",0
2025-06-11,"hospital admissions",2025-06-08,1,"CZ","quantile","0.025",0
2025-06-11,"hospital admissions",2025-06-08,1,"CZ","quantile","0.05",0
2025-06-11,"hospital admissions",2025-06-08,1,"CZ","quantile","0.1",0
2025-06-11,"hospital admissions",2025-06-08,1,"CZ","quantile","0.15",0
2025-06-11,"hospital admissions",2025-06-08,1,"CZ","quantile","0.2",0
2025-06-11,"hospital admissions",2025-06-08,1,"CZ","quantile","0.25",0
2025-06-11,"hospital admissions",2025-06-08,1,"CZ","quantile","0.3",0
2025-06-11,"hospital admissions",2025-06-08,1,"CZ","quantile","0.35",0
2025-06-11,"hospital admissions",2025-06-08,1,"CZ","quantile","0.4",0
2025-06-11,"hospital admissions",2025-06-08,1,"CZ","quantile","0.45",0
2025-06-11,"hospital admissions",2025-06-08,1,"CZ","quantile","0.5",14
2025-06-11,"hospital admissions",2025-06-08,1,"CZ","quantile","0.55",53
2025-06-11,"hospital admissions",2025-06-08,1,"CZ","quantile","0.6",91
2025-06-11,"hospital admissions",2025-06-08,1,"CZ","quantile","0.65",136
2025-06-11,"hospital admissions",2025-06-08,1,"CZ","quantile","0.7",178
2025-06-11,"hospital admissions",2025-06-08,1,"CZ","quantile","0.75",222
2025-06-11,"hospital admissions",2025-06-08,1,"CZ","quantile","0.8",273
2025-06-11,"hospital admissions",2025-06-08,1,"CZ","quantile","0.85",333
2025-06-11,"hospital admissions",2025-06-08,1,"CZ","quantile","0.9",411
2025-06-11,"hospital admissions",2025-06-08,1,"CZ","quantile","0.95",528
2025-06-11,"hospital admissions",2025-06-08,1,"CZ","quantile","0.975",619
2025-06-11,"hospital admissions",2025-06-08,1,"CZ","quantile","0.99",737
2025-06-11,"hospital admissions",2025-06-15,2,"CZ","median","",14
2025-06-11,"hospital admissions",2025-06-15,2,"CZ","quantile","0.01",0
2025-06-11,"hospital admissions",2025-06-15,2,"CZ","quantile","0.025",0
2025-06-11,"hospital admissions",2025-06-15,2,"CZ","quantile","0.05",0
2025-06-11,"hospital admissions",2025-06-15,2,"CZ","quantile","0.1",0
2025-06-11,"hospital admissions",2025-06-15,2,"CZ","quantile","0.15",0
2025-06-11,"hospital admissions",2025-06-15,2,"CZ","quantile","0.2",0
2025-06-11,"hospital admissions",2025-06-15,2,"CZ","quantile","0.25",0
2025-06-11,"hospital admissions",2025-06-15,2,"CZ","quantile","0.3",0
2025-06-11,"hospital admissions",2025-06-15,2,"CZ","quantile","0.35",0
2025-06-11,"hospital admissions",2025-06-15,2,"CZ","quantile","0.4",0
2025-06-11,"hospital admissions",2025-06-15,2,"CZ","quantile","0.45",0
2025-06-11,"hospital admissions",2025-06-15,2,"CZ","quantile","0.5",8
2025-06-11,"hospital admissions",2025-06-15,2,"CZ","quantile","0.55",84
2025-06-11,"hospital admissions",2025-06-15,2,"CZ","quantile","0.6",160
2025-06-11,"hospital admissions",2025-06-15,2,"CZ","quantile","0.65",235
2025-06-11,"hospital admissions",2025-06-15,2,"CZ","quantile","0.7",320
2025-06-11,"hospital admissions",2025-06-15,2,"CZ","quantile","0.75",404
2025-06-11,"hospital admissions",2025-06-15,2,"CZ","quantile","0.8",501
2025-06-11,"hospital admissions",2025-06-15,2,"CZ","quantile","0.85",619
2025-06-11,"hospital admissions",2025-06-15,2,"CZ","quantile","0.9",756
2025-06-11,"hospital admissions",2025-06-15,2,"CZ","quantile","0.95",973
2025-06-11,"hospital admissions",2025-06-15,2,"CZ","quantile","0.975",1179
2025-06-11,"hospital admissions",2025-06-15,2,"CZ","quantile","0.99",1392
2025-06-11,"hospital admissions",2025-06-22,3,"CZ","median","",14
2025-06-11,"hospital admissions",2025-06-22,3,"CZ","quantile","0.01",0
2025-06-11,"hospital admissions",2025-06-22,3,"CZ","quantile","0.025",0
2025-06-11,"hospital admissions",2025-06-22,3,"CZ","quantile","0.05",0
2025-06-11,"hospital admissions",2025-06-22,3,"CZ","quantile","0.1",0
2025-06-11,"hospital admissions",2025-06-22,3,"CZ","quantile","0.15",0
2025-06-11,"hospital admissions",2025-06-22,3,"CZ","quantile","0.2",0
2025-06-11,"hospital admissions",2025-06-22,3,"CZ","quantile","0.25",0
