origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2024-12-04,hospital admissions,2024-12-22,4,CY,quantile,0.3,4
2024-12-04,hospital admissions,2024-12-22,4,CY,quantile,0.35,5
2024-12-04,hospital admissions,2024-12-22,4,CY,quantile,0.4,6
2024-12-04,hospital admissions,2024-12-22,4,CY,quantile,0.45,8
2024-12-04,hospital admissions,2024-12-22,4,CY,quantile,0.5,9
2024-12-04,hospital admissions,2024-12-22,4,CY,quantile,0.55,11
2024-12-04,hospital admissions,2024-12-22,4,CY,quantile,0.6,12
2024-12-04,hospital admissions,2024-12-15,3,CY,quantile,0.01,0
2024-12-04,hospital admissions,2024-12-15,3,CY,quantile,0.025,1
2024-12-04,hospital admissions,2024-12-01,1,CY,quantile,0.99,53
2024-12-04,hospital admissions,2024-12-08,2,CY,quantile,0.01,1
2024-12-04,hospital admissions,2024-12-08,2,CY,quantile,0.99,83
2024-12-04,hospital admissions,2024-12-15,3,CY,quantile,0.05,1
2024-12-04,hospital admissions,2024-12-15,3,CY,quantile,0.1,2
2024-12-04,hospital admissions,2024-12-22,4,CY,quantile,0.025,0
2024-12-04,hospital admissions,2024-12-15,3,CY,quantile,0.15,3
2024-12-04,hospital admissions,2024-12-15,3,CY,quantile,0.2,4
2024-12-04,hospital admissions,2024-12-01,1,CY,quantile,0.975,41
2024-12-04,hospital admissions,2024-12-01,1,CY,quantile,0.7,15
2024-12-04,hospital admissions,2024-12-01,1,CY,quantile,0.75,17
2024-12-04,hospital admissions,2024-12-08,2,CY,quantile,0.025,2
2024-12-04,hospital admissions,2024-12-08,2,CY,quantile,0.05,3
2024-12-04,hospital admissions,2024-12-15,3,CY,quantile,0.25,5
2024-12-04,hospital admissions,2024-12-01,1,CY,quantile,0.65,14
2024-12-04,hospital admissions,2024-12-01,1,CY,quantile,0.8,19
2024-12-04,hospital admissions,2024-12-01,1,CY,quantile,0.85,22
2024-12-04,hospital admissions,2024-12-01,1,CY,quantile,0.95,33
2024-12-04,hospital admissions,2024-12-22,4,CY,quantile,0.25,3
2024-12-04,hospital admissions,2024-12-01,1,CY,quantile,0.55,12
2024-12-04,hospital admissions,2024-12-01,1,CY,quantile,0.6,13
2024-12-04,hospital admissions,2024-12-01,1,CY,quantile,0.9,26
2024-12-04,hospital admissions,2024-12-01,1,CY,quantile,0.35,8
2024-12-04,hospital admissions,2024-12-01,1,CY,quantile,0.3,7
2024-12-04,hospital admissions,2024-12-22,4,CY,quantile,0.9,47
2024-12-04,hospital admissions,2024-12-22,4,CY,quantile,0.05,1
2024-12-04,hospital admissions,2024-12-22,4,CY,quantile,0.1,1
2024-12-04,hospital admissions,2024-12-22,4,CY,quantile,0.15,2
2024-12-04,hospital admissions,2024-12-22,4,CY,quantile,0.2,3
2024-12-04,hospital admissions,2024-12-15,3,CY,quantile,0.3,6
2024-12-04,hospital admissions,2024-12-15,3,CY,quantile,0.35,7
2024-12-04,hospital admissions,2024-12-22,4,CY,quantile,0.65,15
2024-12-04,hospital admissions,2024-12-22,4,CY,quantile,0.7,18
2024-12-04,hospital admissions,2024-12-22,4,CY,quantile,0.75,21
2024-12-04,hospital admissions,2024-12-15,3,CY,quantile,0.45,9
2024-12-04,hospital admissions,2024-12-15,3,CY,quantile,0.55,12
2024-12-04,hospital admissions,2024-12-15,3,CY,quantile,0.7,19
2024-12-04,hospital admissions,2024-12-22,4,CY,quantile,0.95,74
2024-12-04,hospital admissions,2024-12-15,3,CY,quantile,0.6,14
