"origin_date","target","target_end_date","horizon","location","output_type","output_type_id","value"
2024-09-25,"ARI incidence",2024-09-22,1,"BE","median","",931.49676311733
2024-09-25,"ARI incidence",2024-09-22,1,"BE","quantile","0.01",564.855984864279
2024-09-25,"ARI incidence",2024-09-22,1,"BE","quantile","0.025",616.403421014488
2024-09-25,"ARI incidence",2024-09-22,1,"BE","quantile","0.05",657.70106578701
2024-09-25,"ARI incidence",2024-09-22,1,"BE","quantile","0.1",714.353216028204
2024-09-25,"ARI incidence",2024-09-22,1,"BE","quantile","0.15",757.066906839921
2024-09-25,"ARI incidence",2024-09-22,1,"BE","quantile","0.2",788.260241164257
2024-09-25,"ARI incidence",2024-09-22,1,"BE","quantile","0.25",815.071151975016
2024-09-25,"ARI incidence",2024-09-22,1,"BE","quantile","0.3",840.053237819071
2024-09-25,"ARI incidence",2024-09-22,1,"BE","quantile","0.35",863.925100352347
2024-09-25,"ARI incidence",2024-09-22,1,"BE","quantile","0.4",887.568169078646
2024-09-25,"ARI incidence",2024-09-22,1,"BE","quantile","0.45",909.817377422321
2024-09-25,"ARI incidence",2024-09-22,1,"BE","quantile","0.5",931.829572627254
2024-09-25,"ARI incidence",2024-09-22,1,"BE","quantile","0.55",953.612270695174
2024-09-25,"ARI incidence",2024-09-22,1,"BE","quantile","0.6",976.688158949275
2024-09-25,"ARI incidence",2024-09-22,1,"BE","quantile","0.65",1000.70312483561
2024-09-25,"ARI incidence",2024-09-22,1,"BE","quantile","0.7",1026.21663181463
2024-09-25,"ARI incidence",2024-09-22,1,"BE","quantile","0.75",1052.02066069322
2024-09-25,"ARI incidence",2024-09-22,1,"BE","quantile","0.8",1083.71961549427
2024-09-25,"ARI incidence",2024-09-22,1,"BE","quantile","0.85",1120.49298591264
2024-09-25,"ARI incidence",2024-09-22,1,"BE","quantile","0.9",1167.55242357077
2024-09-25,"ARI incidence",2024-09-22,1,"BE","quantile","0.95",1246.47117512499
2024-09-25,"ARI incidence",2024-09-22,1,"BE","quantile","0.975",1308.10852153601
2024-09-25,"ARI incidence",2024-09-22,1,"BE","quantile","0.99",1384.69203827147
2024-09-25,"ARI incidence",2024-09-29,2,"BE","median","",931.3362692174
2024-09-25,"ARI incidence",2024-09-29,2,"BE","quantile","0.01",422.80423514473
2024-09-25,"ARI incidence",2024-09-29,2,"BE","quantile","0.025",488.911332404374
2024-09-25,"ARI incidence",2024-09-29,2,"BE","quantile","0.05",546.039310472602
2024-09-25,"ARI incidence",2024-09-29,2,"BE","quantile","0.1",625.68569535548
2024-09-25,"ARI incidence",2024-09-29,2,"BE","quantile","0.15",678.021916885279
2024-09-25,"ARI incidence",2024-09-29,2,"BE","quantile","0.2",722.602012373223
2024-09-25,"ARI incidence",2024-09-29,2,"BE","quantile","0.25",760.379095494294
2024-09-25,"ARI incidence",2024-09-29,2,"BE","quantile","0.3",797.235958668497
2024-09-25,"ARI incidence",2024-09-29,2,"BE","quantile","0.35",829.719525846893
2024-09-25,"ARI incidence",2024-09-29,2,"BE","quantile","0.4",862.87032858467
2024-09-25,"ARI incidence",2024-09-29,2,"BE","quantile","0.45",897.169708866898
2024-09-25,"ARI incidence",2024-09-29,2,"BE","quantile","0.5",930.530365549136
2024-09-25,"ARI incidence",2024-09-29,2,"BE","quantile","0.55",965.875539168901
2024-09-25,"ARI incidence",2024-09-29,2,"BE","quantile","0.6",1000.49321291991
2024-09-25,"ARI incidence",2024-09-29,2,"BE","quantile","0.65",1035.89626311696
2024-09-25,"ARI incidence",2024-09-29,2,"BE","quantile","0.7",1072.45886680913
2024-09-25,"ARI incidence",2024-09-29,2,"BE","quantile","0.75",1116.42363629517
2024-09-25,"ARI incidence",2024-09-29,2,"BE","quantile","0.8",1163.07801395244
2024-09-25,"ARI incidence",2024-09-29,2,"BE","quantile","0.85",1220.01780276701
2024-09-25,"ARI incidence",2024-09-29,2,"BE","quantile","0.9",1293.31682491552
2024-09-25,"ARI incidence",2024-09-29,2,"BE","quantile","0.95",1404.34851195991
2024-09-25,"ARI incidence",2024-09-29,2,"BE","quantile","0.975",1498.40020794518
2024-09-25,"ARI incidence",2024-09-29,2,"BE","quantile","0.99",1635.12034637927
2024-09-25,"ARI incidence",2024-10-06,3,"BE","median","",884.411833622914
2024-09-25,"ARI incidence",2024-10-06,3,"BE","quantile","0.01",296.486880502817
2024-09-25,"ARI incidence",2024-10-06,3,"BE","quantile","0.025",363.982631636106
2024-09-25,"ARI incidence",2024-10-06,3,"BE","quantile","0.05",426.72582995766
2024-09-25,"ARI incidence",2024-10-06,3,"BE","quantile","0.1",513.649614129211
2024-09-25,"ARI incidence",2024-10-06,3,"BE","quantile","0.15",576.973835885412
2024-09-25,"ARI incidence",2024-10-06,3,"BE","quantile","0.2",630.588925898478
2024-09-25,"ARI incidence",2024-10-06,3,"BE","quantile","0.25",676.911952512237
2024-09-25,"ARI incidence",2024-10-06,3,"BE","quantile","0.3",721.575076858061
2024-09-25,"ARI incidence",2024-10-06,3,"BE","quantile","0.35",765.105384267232
2024-09-25,"ARI incidence",2024-10-06,3,"BE","quantile","0.4",804.565634863315
2024-09-25,"ARI incidence",2024-10-06,3,"BE","quantile","0.45",841.798200334438
2024-09-25,"ARI incidence",2024-10-06,3,"BE","quantile","0.5",887.725382675007
2024-09-25,"ARI incidence",2024-10-06,3,"BE","quantile","0.55",926.96610280656
2024-09-25,"ARI incidence",2024-10-06,3,"BE","quantile","0.6",971.689058577059
2024-09-25,"ARI incidence",2024-10-06,3,"BE","quantile","0.65",1014.392681127
2024-09-25,"ARI incidence",2024-10-06,3,"BE","quantile","0.7",1062.26728629885
2024-09-25,"ARI incidence",2024-10-06,3,"BE","quantile","0.75",1115.0322458639
2024-09-25,"ARI incidence",2024-10-06,3,"BE","quantile","0.8",1170.84434509601
2024-09-25,"ARI incidence",2024-10-06,3,"BE","quantile","0.85",1240.46508881403
2024-09-25,"ARI incidence",2024-10-06,3,"BE","quantile","0.9",1339.30261157621
2024-09-25,"ARI incidence",2024-10-06,3,"BE","quantile","0.95",1488.84090754704
2024-09-25,"ARI incidence",2024-10-06,3,"BE","quantile","0.975",1619.63095993993
2024-09-25,"ARI incidence",2024-10-06,3,"BE","quantile","0.99",1776.24768646632
2024-09-25,"ARI incidence",2024-10-13,4,"BE","median","",852.575651924687
2024-09-25,"ARI incidence",2024-10-13,4,"BE","quantile","0.01",219.836363072271
2024-09-25,"ARI incidence",2024-10-13,4,"BE","quantile","0.025",286.004773863339
2024-09-25,"ARI incidence",2024-10-13,4,"BE","quantile","0.05",352.751453611653
2024-09-25,"ARI incidence",2024-10-13,4,"BE","quantile","0.1",438.20534325752
2024-09-25,"ARI incidence",2024-10-13,4,"BE","quantile","0.15",504.087466201011
2024-09-25,"ARI incidence",2024-10-13,4,"BE","quantile","0.2",561.985894318768
2024-09-25,"ARI incidence",2024-10-13,4,"BE","quantile","0.25",615.135036290339
2024-09-25,"ARI incidence",2024-10-13,4,"BE","quantile","0.3",667.826412805079
2024-09-25,"ARI incidence",2024-10-13,4,"BE","quantile","0.35",718.806035815103
2024-09-25,"ARI incidence",2024-10-13,4,"BE","quantile","0.4",767.503421965399
2024-09-25,"ARI incidence",2024-10-13,4,"BE","quantile","0.45",810.352527622605
2024-09-25,"ARI incidence",2024-10-13,4,"BE","quantile","0.5",856.657472076563
2024-09-25,"ARI incidence",2024-10-13,4,"BE","quantile","0.55",901.03294157304
2024-09-25,"ARI incidence",2024-10-13,4,"BE","quantile","0.6",952.705586549643
2024-09-25,"ARI incidence",2024-10-13,4,"BE","quantile","0.65",1001.32618305406
2024-09-25,"ARI incidence",2024-10-13,4,"BE","quantile","0.7",1055.15928003121
2024-09-25,"ARI incidence",2024-10-13,4,"BE","quantile","0.75",1118.72526470164
2024-09-25,"ARI incidence",2024-10-13,4,"BE","quantile","0.8",1189.66301094344
2024-09-25,"ARI incidence",2024-10-13,4,"BE","quantile","0.85",1268.99858995352
2024-09-25,"ARI incidence",2024-10-13,4,"BE","quantile","0.9",1389.78547219598
2024-09-25,"ARI incidence",2024-10-13,4,"BE","quantile","0.95",1553.77701782903
2024-09-25,"ARI incidence",2024-10-13,4,"BE","quantile","0.975",1720.40614472053
2024-09-25,"ARI incidence",2024-10-13,4,"BE","quantile","0.99",1928.01754958442
