"origin_date","target","target_end_date","horizon","location","output_type","output_type_id","value"
2025-07-30,"ARI incidence",2025-07-27,1,"BE","median","",382.737339263568
2025-07-30,"ARI incidence",2025-07-27,1,"BE","quantile","0.01",176.65099479372
2025-07-30,"ARI incidence",2025-07-27,1,"BE","quantile","0.025",203.586262668513
2025-07-30,"ARI incidence",2025-07-27,1,"BE","quantile","0.05",231.119788141215
2025-07-30,"ARI incidence",2025-07-27,1,"BE","quantile","0.1",261.820779110309
2025-07-30,"ARI incidence",2025-07-27,1,"BE","quantile","0.15",284.214570332593
2025-07-30,"ARI incidence",2025-07-27,1,"BE","quantile","0.2",301.858982111217
2025-07-30,"ARI incidence",2025-07-27,1,"BE","quantile","0.25",316.618747115493
2025-07-30,"ARI incidence",2025-07-27,1,"BE","quantile","0.3",331.499698541922
2025-07-30,"ARI incidence",2025-07-27,1,"BE","quantile","0.35",344.647413149768
2025-07-30,"ARI incidence",2025-07-27,1,"BE","quantile","0.4",357.305484040499
2025-07-30,"ARI incidence",2025-07-27,1,"BE","quantile","0.45",370.613818952897
2025-07-30,"ARI incidence",2025-07-27,1,"BE","quantile","0.5",384.133631455811
2025-07-30,"ARI incidence",2025-07-27,1,"BE","quantile","0.55",396.81430836935
2025-07-30,"ARI incidence",2025-07-27,1,"BE","quantile","0.6",410.017055082295
2025-07-30,"ARI incidence",2025-07-27,1,"BE","quantile","0.65",422.762763071428
2025-07-30,"ARI incidence",2025-07-27,1,"BE","quantile","0.7",438.420817349095
2025-07-30,"ARI incidence",2025-07-27,1,"BE","quantile","0.75",455.685002108159
2025-07-30,"ARI incidence",2025-07-27,1,"BE","quantile","0.8",473.431337841974
2025-07-30,"ARI incidence",2025-07-27,1,"BE","quantile","0.85",498.254123509083
2025-07-30,"ARI incidence",2025-07-27,1,"BE","quantile","0.9",528.586030049335
2025-07-30,"ARI incidence",2025-07-27,1,"BE","quantile","0.95",573.7208962775
2025-07-30,"ARI incidence",2025-07-27,1,"BE","quantile","0.975",616.164661572131
2025-07-30,"ARI incidence",2025-07-27,1,"BE","quantile","0.99",662.357276744285
2025-07-30,"ARI incidence",2025-08-03,2,"BE","median","",447.345861261762
2025-07-30,"ARI incidence",2025-08-03,2,"BE","quantile","0.01",158.651105973533
2025-07-30,"ARI incidence",2025-08-03,2,"BE","quantile","0.025",194.72224234996
2025-07-30,"ARI incidence",2025-08-03,2,"BE","quantile","0.05",230.540040813828
2025-07-30,"ARI incidence",2025-08-03,2,"BE","quantile","0.1",272.579079372061
2025-07-30,"ARI incidence",2025-08-03,2,"BE","quantile","0.15",303.256130172832
2025-07-30,"ARI incidence",2025-08-03,2,"BE","quantile","0.2",329.873621469033
2025-07-30,"ARI incidence",2025-08-03,2,"BE","quantile","0.25",352.210325045227
2025-07-30,"ARI incidence",2025-08-03,2,"BE","quantile","0.3",371.977826026234
2025-07-30,"ARI incidence",2025-08-03,2,"BE","quantile","0.35",391.175890833666
2025-07-30,"ARI incidence",2025-08-03,2,"BE","quantile","0.4",410.520770220703
2025-07-30,"ARI incidence",2025-08-03,2,"BE","quantile","0.45",429.104930351688
2025-07-30,"ARI incidence",2025-08-03,2,"BE","quantile","0.5",447.356239350808
2025-07-30,"ARI incidence",2025-08-03,2,"BE","quantile","0.55",467.307407379946
2025-07-30,"ARI incidence",2025-08-03,2,"BE","quantile","0.6",487.310808252508
2025-07-30,"ARI incidence",2025-08-03,2,"BE","quantile","0.65",508.296152981332
2025-07-30,"ARI incidence",2025-08-03,2,"BE","quantile","0.7",532.23100554749
2025-07-30,"ARI incidence",2025-08-03,2,"BE","quantile","0.75",558.623306067168
2025-07-30,"ARI incidence",2025-08-03,2,"BE","quantile","0.8",587.383228384193
2025-07-30,"ARI incidence",2025-08-03,2,"BE","quantile","0.85",622.943481948231
2025-07-30,"ARI incidence",2025-08-03,2,"BE","quantile","0.9",666.730171588442
2025-07-30,"ARI incidence",2025-08-03,2,"BE","quantile","0.95",736.945645186525
2025-07-30,"ARI incidence",2025-08-03,2,"BE","quantile","0.975",797.324062291188
2025-07-30,"ARI incidence",2025-08-03,2,"BE","quantile","0.99",876.396874083897
2025-07-30,"ARI incidence",2025-08-10,3,"BE","median","",514.487622376175
2025-07-30,"ARI incidence",2025-08-10,3,"BE","quantile","0.01",165.88513854515
2025-07-30,"ARI incidence",2025-08-10,3,"BE","quantile","0.025",205.240990031289
2025-07-30,"ARI incidence",2025-08-10,3,"BE","quantile","0.05",246.056960161602
2025-07-30,"ARI incidence",2025-08-10,3,"BE","quantile","0.1",297.359028128882
