"origin_date","target","target_end_date","horizon","location","output_type","output_type_id","value"
2025-01-22,"ILI incidence",2025-01-19,1,"AT","median","",2589.98561357642
2025-01-22,"ILI incidence",2025-01-19,1,"AT","quantile","0.01",1692.20907784547
2025-01-22,"ILI incidence",2025-01-19,1,"AT","quantile","0.025",1827.08146710238
2025-01-22,"ILI incidence",2025-01-19,1,"AT","quantile","0.05",1950.23124166388
2025-01-22,"ILI incidence",2025-01-19,1,"AT","quantile","0.1",2091.38351691894
2025-01-22,"ILI incidence",2025-01-19,1,"AT","quantile","0.15",2192.40876161869
2025-01-22,"ILI incidence",2025-01-19,1,"AT","quantile","0.2",2267.91597522968
2025-01-22,"ILI incidence",2025-01-19,1,"AT","quantile","0.25",2329.80380399517
2025-01-22,"ILI incidence",2025-01-19,1,"AT","quantile","0.3",2387.96272156402
2025-01-22,"ILI incidence",2025-01-19,1,"AT","quantile","0.35",2442.83810585338
2025-01-22,"ILI incidence",2025-01-19,1,"AT","quantile","0.4",2491.1041761711
2025-01-22,"ILI incidence",2025-01-19,1,"AT","quantile","0.45",2539.29071814981
2025-01-22,"ILI incidence",2025-01-19,1,"AT","quantile","0.5",2587.84892281449
2025-01-22,"ILI incidence",2025-01-19,1,"AT","quantile","0.55",2637.13471578113
2025-01-22,"ILI incidence",2025-01-19,1,"AT","quantile","0.6",2687.98419380939
2025-01-22,"ILI incidence",2025-01-19,1,"AT","quantile","0.65",2738.80785255146
2025-01-22,"ILI incidence",2025-01-19,1,"AT","quantile","0.7",2790.31208285665
2025-01-22,"ILI incidence",2025-01-19,1,"AT","quantile","0.75",2847.74977285627
2025-01-22,"ILI incidence",2025-01-19,1,"AT","quantile","0.8",2913.59031536292
2025-01-22,"ILI incidence",2025-01-19,1,"AT","quantile","0.85",2985.32647217894
2025-01-22,"ILI incidence",2025-01-19,1,"AT","quantile","0.9",3075.02586167211
2025-01-22,"ILI incidence",2025-01-19,1,"AT","quantile","0.95",3222.70261531165
2025-01-22,"ILI incidence",2025-01-19,1,"AT","quantile","0.975",3342.06456156346
2025-01-22,"ILI incidence",2025-01-19,1,"AT","quantile","0.99",3490.52115910192
2025-01-22,"ILI incidence",2025-01-26,2,"AT","median","",2615.39835478478
2025-01-22,"ILI incidence",2025-01-26,2,"AT","quantile","0.01",1417.33158515085
2025-01-22,"ILI incidence",2025-01-26,2,"AT","quantile","0.025",1611.16082473533
2025-01-22,"ILI incidence",2025-01-26,2,"AT","quantile","0.05",1775.44450693866
2025-01-22,"ILI incidence",2025-01-26,2,"AT","quantile","0.1",1951.60987963589
2025-01-22,"ILI incidence",2025-01-26,2,"AT","quantile","0.15",2069.59810374123
2025-01-22,"ILI incidence",2025-01-26,2,"AT","quantile","0.2",2173.61286789737
2025-01-22,"ILI incidence",2025-01-26,2,"AT","quantile","0.25",2261.73278583933
2025-01-22,"ILI incidence",2025-01-26,2,"AT","quantile","0.3",2334.50599590109
2025-01-22,"ILI incidence",2025-01-26,2,"AT","quantile","0.35",2405.41673677869
2025-01-22,"ILI incidence",2025-01-26,2,"AT","quantile","0.4",2470.92075392949
2025-01-22,"ILI incidence",2025-01-26,2,"AT","quantile","0.45",2536.18364441785
2025-01-22,"ILI incidence",2025-01-26,2,"AT","quantile","0.5",2601.67650427804
2025-01-22,"ILI incidence",2025-01-26,2,"AT","quantile","0.55",2667.42874667592
2025-01-22,"ILI incidence",2025-01-26,2,"AT","quantile","0.6",2729.49977762732
2025-01-22,"ILI incidence",2025-01-26,2,"AT","quantile","0.65",2803.62515048394
2025-01-22,"ILI incidence",2025-01-26,2,"AT","quantile","0.7",2874.10962818434
2025-01-22,"ILI incidence",2025-01-26,2,"AT","quantile","0.75",2961.97766692029
2025-01-22,"ILI incidence",2025-01-26,2,"AT","quantile","0.8",3045.92016762692
2025-01-22,"ILI incidence",2025-01-26,2,"AT","quantile","0.85",3153.58065118302
2025-01-22,"ILI incidence",2025-01-26,2,"AT","quantile","0.9",3273.55591826425
2025-01-22,"ILI incidence",2025-01-26,2,"AT","quantile","0.95",3466.29894561146
2025-01-22,"ILI incidence",2025-01-26,2,"AT","quantile","0.975",3629.0905932691
2025-01-22,"ILI incidence",2025-01-26,2,"AT","quantile","0.99",3826.84824893206
2025-01-22,"ILI incidence",2025-02-02,3,"AT","median","",2638.06970830824
2025-01-22,"ILI incidence",2025-02-02,3,"AT","quantile","0.01",1250.01908040199
2025-01-22,"ILI incidence",2025-02-02,3,"AT","quantile","0.025",1448.84651148174
2025-01-22,"ILI incidence",2025-02-02,3,"AT","quantile","0.05",1615.82641414343
2025-01-22,"ILI incidence",2025-02-02,3,"AT","quantile","0.1",1843.42377494832
2025-01-22,"ILI incidence",2025-02-02,3,"AT","quantile","0.15",1984.84515477025
2025-01-22,"ILI incidence",2025-02-02,3,"AT","quantile","0.2",2108.28284925616
2025-01-22,"ILI incidence",2025-02-02,3,"AT","quantile","0.25",2208.92811273158
2025-01-22,"ILI incidence",2025-02-02,3,"AT","quantile","0.3",2302.21380102127
2025-01-22,"ILI incidence",2025-02-02,3,"AT","quantile","0.35",2389.46281437009
2025-01-22,"ILI incidence",2025-02-02,3,"AT","quantile","0.4",2463.22385713367
2025-01-22,"ILI incidence",2025-02-02,3,"AT","quantile","0.45",2540.34791024602
2025-01-22,"ILI incidence",2025-02-02,3,"AT","quantile","0.5",2612.63412472966
2025-01-22,"ILI incidence",2025-02-02,3,"AT","quantile","0.55",2696.6113807852
2025-01-22,"ILI incidence",2025-02-02,3,"AT","quantile","0.6",2780.40061749256
2025-01-22,"ILI incidence",2025-02-02,3,"AT","quantile","0.65",2864.9201335095
2025-01-22,"ILI incidence",2025-02-02,3,"AT","quantile","0.7",2949.70177413826
2025-01-22,"ILI incidence",2025-02-02,3,"AT","quantile","0.75",3047.88840830301
