"origin_date","target","target_end_date","horizon","location","output_type","output_type_id","value"
2025-12-10,"ILI incidence",2025-12-07,1,"AT","median","",2684.58937516739
2025-12-10,"ILI incidence",2025-12-07,1,"AT","quantile","0.01",1728.39068838766
2025-12-10,"ILI incidence",2025-12-07,1,"AT","quantile","0.025",1878.88921844633
2025-12-10,"ILI incidence",2025-12-07,1,"AT","quantile","0.05",2022.38574592136
2025-12-10,"ILI incidence",2025-12-07,1,"AT","quantile","0.1",2167.09935654562
2025-12-10,"ILI incidence",2025-12-07,1,"AT","quantile","0.15",2265.18911709807
2025-12-10,"ILI incidence",2025-12-07,1,"AT","quantile","0.2",2345.27235649171
2025-12-10,"ILI incidence",2025-12-07,1,"AT","quantile","0.25",2410.15758398992
2025-12-10,"ILI incidence",2025-12-07,1,"AT","quantile","0.3",2469.87203466856
2025-12-10,"ILI incidence",2025-12-07,1,"AT","quantile","0.35",2525.76785866832
2025-12-10,"ILI incidence",2025-12-07,1,"AT","quantile","0.4",2582.65672199688
2025-12-10,"ILI incidence",2025-12-07,1,"AT","quantile","0.45",2631.91741240674
2025-12-10,"ILI incidence",2025-12-07,1,"AT","quantile","0.5",2680.67017321679
2025-12-10,"ILI incidence",2025-12-07,1,"AT","quantile","0.55",2732.22687399264
2025-12-10,"ILI incidence",2025-12-07,1,"AT","quantile","0.6",2786.29911405916
2025-12-10,"ILI incidence",2025-12-07,1,"AT","quantile","0.65",2839.2624429466
2025-12-10,"ILI incidence",2025-12-07,1,"AT","quantile","0.7",2899.05514363425
2025-12-10,"ILI incidence",2025-12-07,1,"AT","quantile","0.75",2962.50380924567
2025-12-10,"ILI incidence",2025-12-07,1,"AT","quantile","0.8",3029.54895098345
2025-12-10,"ILI incidence",2025-12-07,1,"AT","quantile","0.85",3106.6541648817
2025-12-10,"ILI incidence",2025-12-07,1,"AT","quantile","0.9",3208.37154891897
2025-12-10,"ILI incidence",2025-12-07,1,"AT","quantile","0.95",3364.49993390007
2025-12-10,"ILI incidence",2025-12-07,1,"AT","quantile","0.975",3498.96388688147
2025-12-10,"ILI incidence",2025-12-07,1,"AT","quantile","0.99",3672.75670615976
2025-12-10,"ILI incidence",2025-12-14,2,"AT","median","",2652.91247250524
2025-12-10,"ILI incidence",2025-12-14,2,"AT","quantile","0.01",1366.34998343808
2025-12-10,"ILI incidence",2025-12-14,2,"AT","quantile","0.025",1566.9097093221
2025-12-10,"ILI incidence",2025-12-14,2,"AT","quantile","0.05",1745.93160705032
2025-12-10,"ILI incidence",2025-12-14,2,"AT","quantile","0.1",1952.66152069871
2025-12-10,"ILI incidence",2025-12-14,2,"AT","quantile","0.15",2086.67648144554
2025-12-10,"ILI incidence",2025-12-14,2,"AT","quantile","0.2",2185.25748698206
2025-12-10,"ILI incidence",2025-12-14,2,"AT","quantile","0.25",2277.45690743964
2025-12-10,"ILI incidence",2025-12-14,2,"AT","quantile","0.3",2360.61927440337
2025-12-10,"ILI incidence",2025-12-14,2,"AT","quantile","0.35",2434.76529802444
2025-12-10,"ILI incidence",2025-12-14,2,"AT","quantile","0.4",2504.44484742321
2025-12-10,"ILI incidence",2025-12-14,2,"AT","quantile","0.45",2574.22082933237
2025-12-10,"ILI incidence",2025-12-14,2,"AT","quantile","0.5",2646.06503698574
2025-12-10,"ILI incidence",2025-12-14,2,"AT","quantile","0.55",2717.38817722705
2025-12-10,"ILI incidence",2025-12-14,2,"AT","quantile","0.6",2785.02652218969
2025-12-10,"ILI incidence",2025-12-14,2,"AT","quantile","0.65",2863.2507436809
2025-12-10,"ILI incidence",2025-12-14,2,"AT","quantile","0.7",2937.01230168813
2025-12-10,"ILI incidence",2025-12-14,2,"AT","quantile","0.75",3027.03372423924
2025-12-10,"ILI incidence",2025-12-14,2,"AT","quantile","0.8",3123.07627461012
2025-12-10,"ILI incidence",2025-12-14,2,"AT","quantile","0.85",3231.18323362485
2025-12-10,"ILI incidence",2025-12-14,2,"AT","quantile","0.9",3371.60374724875
2025-12-10,"ILI incidence",2025-12-14,2,"AT","quantile","0.95",3569.41307260787
2025-12-10,"ILI incidence",2025-12-14,2,"AT","quantile","0.975",3751.21215783505
2025-12-10,"ILI incidence",2025-12-14,2,"AT","quantile","0.99",3978.78672263821
2025-12-10,"ILI incidence",2025-12-21,3,"AT","median","",2624.49535536205
2025-12-10,"ILI incidence",2025-12-21,3,"AT","quantile","0.01",1122.36193766576
2025-12-10,"ILI incidence",2025-12-21,3,"AT","quantile","0.025",1341.57025529243
2025-12-10,"ILI incidence",2025-12-21,3,"AT","quantile","0.05",1549.29684515148
2025-12-10,"ILI incidence",2025-12-21,3,"AT","quantile","0.1",1790.18437997526
2025-12-10,"ILI incidence",2025-12-21,3,"AT","quantile","0.15",1946.00003829963
2025-12-10,"ILI incidence",2025-12-21,3,"AT","quantile","0.2",2072.88301371386
2025-12-10,"ILI incidence",2025-12-21,3,"AT","quantile","0.25",2175.88244030957
2025-12-10,"ILI incidence",2025-12-21,3,"AT","quantile","0.3",2273.97770712954
2025-12-10,"ILI incidence",2025-12-21,3,"AT","quantile","0.35",2366.47542990544
2025-12-10,"ILI incidence",2025-12-21,3,"AT","quantile","0.4",2450.80072587922
2025-12-10,"ILI incidence",2025-12-21,3,"AT","quantile","0.45",2535.96196951858
2025-12-10,"ILI incidence",2025-12-21,3,"AT","quantile","0.5",2620.37470847831
2025-12-10,"ILI incidence",2025-12-21,3,"AT","quantile","0.55",2699.59505972443
2025-12-10,"ILI incidence",2025-12-21,3,"AT","quantile","0.6",2781.66161197711
2025-12-10,"ILI incidence",2025-12-21,3,"AT","quantile","0.65",2870.33192502461
2025-12-10,"ILI incidence",2025-12-21,3,"AT","quantile","0.7",2961.12254699495
2025-12-10,"ILI incidence",2025-12-21,3,"AT","quantile","0.75",3064.40047393359
2025-12-10,"ILI incidence",2025-12-21,3,"AT","quantile","0.8",3174.74282265851
2025-12-10,"ILI incidence",2025-12-21,3,"AT","quantile","0.85",3300.86451816105
2025-12-10,"ILI incidence",2025-12-21,3,"AT","quantile","0.9",3469.25872726653
2025-12-10,"ILI incidence",2025-12-21,3,"AT","quantile","0.95",3713.15877354135
2025-12-10,"ILI incidence",2025-12-21,3,"AT","quantile","0.975",3902.42443266857
2025-12-10,"ILI incidence",2025-12-21,3,"AT","quantile","0.99",4123.14315695526
2025-12-10,"ILI incidence",2025-12-28,4,"AT","median","",2599.00256790924
2025-12-10,"ILI incidence",2025-12-28,4,"AT","quantile","0.01",920.53131912809
2025-12-10,"ILI incidence",2025-12-28,4,"AT","quantile","0.025",1183.83601597477
2025-12-10,"ILI incidence",2025-12-28,4,"AT","quantile","0.05",1418.44799847514
2025-12-10,"ILI incidence",2025-12-28,4,"AT","quantile","0.1",1668.21580102375
2025-12-10,"ILI incidence",2025-12-28,4,"AT","quantile","0.15",1842.1680436072
2025-12-10,"ILI incidence",2025-12-28,4,"AT","quantile","0.2",1983.6614657459
2025-12-10,"ILI incidence",2025-12-28,4,"AT","quantile","0.25",2108.54000373488
2025-12-10,"ILI incidence",2025-12-28,4,"AT","quantile","0.3",2211.11038214333
2025-12-10,"ILI incidence",2025-12-28,4,"AT","quantile","0.35",2311.6844979065
2025-12-10,"ILI incidence",2025-12-28,4,"AT","quantile","0.4",2405.56828045858
2025-12-10,"ILI incidence",2025-12-28,4,"AT","quantile","0.45",2504.63542641541
2025-12-10,"ILI incidence",2025-12-28,4,"AT","quantile","0.5",2592.86426977436
2025-12-10,"ILI incidence",2025-12-28,4,"AT","quantile","0.55",2686.23037380593
2025-12-10,"ILI incidence",2025-12-28,4,"AT","quantile","0.6",2781.66757767262
2025-12-10,"ILI incidence",2025-12-28,4,"AT","quantile","0.65",2878.93537269911
2025-12-10,"ILI incidence",2025-12-28,4,"AT","quantile","0.7",2985.87117424254
2025-12-10,"ILI incidence",2025-12-28,4,"AT","quantile","0.75",3093.57040445726
2025-12-10,"ILI incidence",2025-12-28,4,"AT","quantile","0.8",3214.47204899024
2025-12-10,"ILI incidence",2025-12-28,4,"AT","quantile","0.85",3364.19217117734
2025-12-10,"ILI incidence",2025-12-28,4,"AT","quantile","0.9",3545.72056954657
2025-12-10,"ILI incidence",2025-12-28,4,"AT","quantile","0.95",3803.90672655092
2025-12-10,"ILI incidence",2025-12-28,4,"AT","quantile","0.975",4030.10733482029
2025-12-10,"ILI incidence",2025-12-28,4,"AT","quantile","0.99",4249.61225622425
2025-12-10,"ILI incidence",2025-12-07,1,"CZ","median","",18.9500179104509
2025-12-10,"ILI incidence",2025-12-07,1,"CZ","quantile","0.01",0
2025-12-10,"ILI incidence",2025-12-07,1,"CZ","quantile","0.025",0
2025-12-10,"ILI incidence",2025-12-07,1,"CZ","quantile","0.05",1.11356978536664
2025-12-10,"ILI incidence",2025-12-07,1,"CZ","quantile","0.1",5.20642845872696
2025-12-10,"ILI incidence",2025-12-07,1,"CZ","quantile","0.15",7.81788702151623
2025-12-10,"ILI incidence",2025-12-07,1,"CZ","quantile","0.2",9.89309191927459
2025-12-10,"ILI incidence",2025-12-07,1,"CZ","quantile","0.25",11.8233436086992
2025-12-10,"ILI incidence",2025-12-07,1,"CZ","quantile","0.3",13.4024120932385
2025-12-10,"ILI incidence",2025-12-07,1,"CZ","quantile","0.35",14.8635177753077
2025-12-10,"ILI incidence",2025-12-07,1,"CZ","quantile","0.4",16.3403167374206
2025-12-10,"ILI incidence",2025-12-07,1,"CZ","quantile","0.45",17.6508776649662
2025-12-10,"ILI incidence",2025-12-07,1,"CZ","quantile","0.5",18.9568103843299
2025-12-10,"ILI incidence",2025-12-07,1,"CZ","quantile","0.55",20.2334931100684
2025-12-10,"ILI incidence",2025-12-07,1,"CZ","quantile","0.6",21.6073216887506
2025-12-10,"ILI incidence",2025-12-07,1,"CZ","quantile","0.65",23.1165371967826
2025-12-10,"ILI incidence",2025-12-07,1,"CZ","quantile","0.7",24.560366935849
2025-12-10,"ILI incidence",2025-12-07,1,"CZ","quantile","0.75",26.2019787748166
2025-12-10,"ILI incidence",2025-12-07,1,"CZ","quantile","0.8",28.2004504645371
2025-12-10,"ILI incidence",2025-12-07,1,"CZ","quantile","0.85",30.3444750991498
2025-12-10,"ILI incidence",2025-12-07,1,"CZ","quantile","0.9",32.9954784258221
2025-12-10,"ILI incidence",2025-12-07,1,"CZ","quantile","0.95",36.7248353568448
2025-12-10,"ILI incidence",2025-12-07,1,"CZ","quantile","0.975",40.0028172370016
2025-12-10,"ILI incidence",2025-12-07,1,"CZ","quantile","0.99",43.7738714589166
2025-12-10,"ILI incidence",2025-12-14,2,"CZ","median","",22.2393032306764
2025-12-10,"ILI incidence",2025-12-14,2,"CZ","quantile","0.01",0
2025-12-10,"ILI incidence",2025-12-14,2,"CZ","quantile","0.025",0
2025-12-10,"ILI incidence",2025-12-14,2,"CZ","quantile","0.05",0
2025-12-10,"ILI incidence",2025-12-14,2,"CZ","quantile","0.1",0
2025-12-10,"ILI incidence",2025-12-14,2,"CZ","quantile","0.15",3.64771062218886
2025-12-10,"ILI incidence",2025-12-14,2,"CZ","quantile","0.2",7.02479564579959
2025-12-10,"ILI incidence",2025-12-14,2,"CZ","quantile","0.25",10.0894477717144
2025-12-10,"ILI incidence",2025-12-14,2,"CZ","quantile","0.3",12.8270582909446
2025-12-10,"ILI incidence",2025-12-14,2,"CZ","quantile","0.35",15.0767880752304
2025-12-10,"ILI incidence",2025-12-14,2,"CZ","quantile","0.4",17.3892983774833
2025-12-10,"ILI incidence",2025-12-14,2,"CZ","quantile","0.45",19.7307053251924
2025-12-10,"ILI incidence",2025-12-14,2,"CZ","quantile","0.5",22.1671101511944
2025-12-10,"ILI incidence",2025-12-14,2,"CZ","quantile","0.55",24.4188126679573
2025-12-10,"ILI incidence",2025-12-14,2,"CZ","quantile","0.6",26.7503082394171
2025-12-10,"ILI incidence",2025-12-14,2,"CZ","quantile","0.65",29.3454313988629
2025-12-10,"ILI incidence",2025-12-14,2,"CZ","quantile","0.7",31.8046047368598
2025-12-10,"ILI incidence",2025-12-14,2,"CZ","quantile","0.75",34.5789724483152
2025-12-10,"ILI incidence",2025-12-14,2,"CZ","quantile","0.8",37.5601270034461
2025-12-10,"ILI incidence",2025-12-14,2,"CZ","quantile","0.85",41.0586398253946
2025-12-10,"ILI incidence",2025-12-14,2,"CZ","quantile","0.9",45.4076533915079
2025-12-10,"ILI incidence",2025-12-14,2,"CZ","quantile","0.95",52.0402201475102
2025-12-10,"ILI incidence",2025-12-14,2,"CZ","quantile","0.975",57.4929186135043
2025-12-10,"ILI incidence",2025-12-14,2,"CZ","quantile","0.99",63.4167228859863
2025-12-10,"ILI incidence",2025-12-21,3,"CZ","median","",24.6190004839515
2025-12-10,"ILI incidence",2025-12-21,3,"CZ","quantile","0.01",0
2025-12-10,"ILI incidence",2025-12-21,3,"CZ","quantile","0.025",0
2025-12-10,"ILI incidence",2025-12-21,3,"CZ","quantile","0.05",0
2025-12-10,"ILI incidence",2025-12-21,3,"CZ","quantile","0.1",0
2025-12-10,"ILI incidence",2025-12-21,3,"CZ","quantile","0.15",0
2025-12-10,"ILI incidence",2025-12-21,3,"CZ","quantile","0.2",3.46941180568084
2025-12-10,"ILI incidence",2025-12-21,3,"CZ","quantile","0.25",7.59476190652575
2025-12-10,"ILI incidence",2025-12-21,3,"CZ","quantile","0.3",11.3180572660553
2025-12-10,"ILI incidence",2025-12-21,3,"CZ","quantile","0.35",15.00916132094
2025-12-10,"ILI incidence",2025-12-21,3,"CZ","quantile","0.4",18.3732197273676
2025-12-10,"ILI incidence",2025-12-21,3,"CZ","quantile","0.45",21.6209679707094
2025-12-10,"ILI incidence",2025-12-21,3,"CZ","quantile","0.5",24.811108628016
2025-12-10,"ILI incidence",2025-12-21,3,"CZ","quantile","0.55",28.0386865197815
2025-12-10,"ILI incidence",2025-12-21,3,"CZ","quantile","0.6",31.3099457886842
2025-12-10,"ILI incidence",2025-12-21,3,"CZ","quantile","0.65",34.6100561718986
2025-12-10,"ILI incidence",2025-12-21,3,"CZ","quantile","0.7",37.8976777840062
2025-12-10,"ILI incidence",2025-12-21,3,"CZ","quantile","0.75",41.8150504449886
2025-12-10,"ILI incidence",2025-12-21,3,"CZ","quantile","0.8",46.0178122610471
2025-12-10,"ILI incidence",2025-12-21,3,"CZ","quantile","0.85",51.161807907382
2025-12-10,"ILI incidence",2025-12-21,3,"CZ","quantile","0.9",57.2796694200429
2025-12-10,"ILI incidence",2025-12-21,3,"CZ","quantile","0.95",65.9483062489002
2025-12-10,"ILI incidence",2025-12-21,3,"CZ","quantile","0.975",73.887740273778
2025-12-10,"ILI incidence",2025-12-21,3,"CZ","quantile","0.99",83.32897239554
2025-12-10,"ILI incidence",2025-12-28,4,"CZ","median","",25.7246306696758
2025-12-10,"ILI incidence",2025-12-28,4,"CZ","quantile","0.01",0
2025-12-10,"ILI incidence",2025-12-28,4,"CZ","quantile","0.025",0
2025-12-10,"ILI incidence",2025-12-28,4,"CZ","quantile","0.05",0
2025-12-10,"ILI incidence",2025-12-28,4,"CZ","quantile","0.1",0
2025-12-10,"ILI incidence",2025-12-28,4,"CZ","quantile","0.15",0
2025-12-10,"ILI incidence",2025-12-28,4,"CZ","quantile","0.2",0.268945518438591
2025-12-10,"ILI incidence",2025-12-28,4,"CZ","quantile","0.25",5.47674243932901
2025-12-10,"ILI incidence",2025-12-28,4,"CZ","quantile","0.3",9.82539293613256
2025-12-10,"ILI incidence",2025-12-28,4,"CZ","quantile","0.35",14.4487699280586
2025-12-10,"ILI incidence",2025-12-28,4,"CZ","quantile","0.4",18.2238497128847
2025-12-10,"ILI incidence",2025-12-28,4,"CZ","quantile","0.45",22.2040047963987
2025-12-10,"ILI incidence",2025-12-28,4,"CZ","quantile","0.5",26.1047097508924
2025-12-10,"ILI incidence",2025-12-28,4,"CZ","quantile","0.55",29.9320304311274
2025-12-10,"ILI incidence",2025-12-28,4,"CZ","quantile","0.6",33.7647959141463
2025-12-10,"ILI incidence",2025-12-28,4,"CZ","quantile","0.65",37.9459308519269
2025-12-10,"ILI incidence",2025-12-28,4,"CZ","quantile","0.7",41.8545695280248
2025-12-10,"ILI incidence",2025-12-28,4,"CZ","quantile","0.75",46.6416377626279
2025-12-10,"ILI incidence",2025-12-28,4,"CZ","quantile","0.8",51.439383002025
2025-12-10,"ILI incidence",2025-12-28,4,"CZ","quantile","0.85",57.6522683728556
2025-12-10,"ILI incidence",2025-12-28,4,"CZ","quantile","0.9",64.7044097143446
2025-12-10,"ILI incidence",2025-12-28,4,"CZ","quantile","0.95",75.1837096861765
2025-12-10,"ILI incidence",2025-12-28,4,"CZ","quantile","0.975",85.4040736363319
2025-12-10,"ILI incidence",2025-12-28,4,"CZ","quantile","0.99",97.1610649674328
2025-12-10,"ILI incidence",2025-12-07,1,"EE","median","",229.318611655633
2025-12-10,"ILI incidence",2025-12-07,1,"EE","quantile","0.01",129.174030749523
2025-12-10,"ILI incidence",2025-12-07,1,"EE","quantile","0.025",145.689441484714
2025-12-10,"ILI incidence",2025-12-07,1,"EE","quantile","0.05",159.336782017815
2025-12-10,"ILI incidence",2025-12-07,1,"EE","quantile","0.1",174.928973148584
2025-12-10,"ILI incidence",2025-12-07,1,"EE","quantile","0.15",185.527020804867
2025-12-10,"ILI incidence",2025-12-07,1,"EE","quantile","0.2",194.058519736776
2025-12-10,"ILI incidence",2025-12-07,1,"EE","quantile","0.25",201.251875940493
2025-12-10,"ILI incidence",2025-12-07,1,"EE","quantile","0.3",206.93767737537
2025-12-10,"ILI incidence",2025-12-07,1,"EE","quantile","0.35",213.199553559014
2025-12-10,"ILI incidence",2025-12-07,1,"EE","quantile","0.4",219.248392826944
2025-12-10,"ILI incidence",2025-12-07,1,"EE","quantile","0.45",224.706277510076
2025-12-10,"ILI incidence",2025-12-07,1,"EE","quantile","0.5",230.119234491072
2025-12-10,"ILI incidence",2025-12-07,1,"EE","quantile","0.55",235.857546786095
2025-12-10,"ILI incidence",2025-12-07,1,"EE","quantile","0.6",241.529807501513
2025-12-10,"ILI incidence",2025-12-07,1,"EE","quantile","0.65",246.843879717776
2025-12-10,"ILI incidence",2025-12-07,1,"EE","quantile","0.7",252.646349419453
2025-12-10,"ILI incidence",2025-12-07,1,"EE","quantile","0.75",259.467670890164
2025-12-10,"ILI incidence",2025-12-07,1,"EE","quantile","0.8",265.877690672091
2025-12-10,"ILI incidence",2025-12-07,1,"EE","quantile","0.85",274.12585161443
2025-12-10,"ILI incidence",2025-12-07,1,"EE","quantile","0.9",284.530944951892
2025-12-10,"ILI incidence",2025-12-07,1,"EE","quantile","0.95",299.76824674175
2025-12-10,"ILI incidence",2025-12-07,1,"EE","quantile","0.975",313.115413197108
2025-12-10,"ILI incidence",2025-12-07,1,"EE","quantile","0.99",329.191287528118
2025-12-10,"ILI incidence",2025-12-14,2,"EE","median","",227.366022709254
2025-12-10,"ILI incidence",2025-12-14,2,"EE","quantile","0.01",99.0672756215645
